,name,id,label,title,value
2145,Z37,2145,Z37,Outcome of delivery ,6490
2146,Z38,2146,Z38,Liveborn infants according to place of birth and type of delivery ,5.14
2147,Z39,2147,Z39,Encounter for maternal postpartum care and examination ,15.1
2148,Z40,2148,Z40,Encounter for prophylactic surgery ,30.5
2149,Z41,2149,Z41,Encounter for procedures for purposes other than remedying health state ,11.7
2150,Z42,2150,Z42,Encounter for plastic and reconstructive surgery following medical procedure or healed injury ,6.58
2151,Z43,2151,Z43,Encounter for attention to artificial openings ,8
2152,Z44,2152,Z44,Encounter for fitting and adjustment of external prosthetic device ,12.5
2153,Z45,2153,Z45,Encounter for adjustment and management of implanted device ,15.8
2154,Z46,2154,Z46,Encounter for fitting and adjustment of other devices ,12.5
2155,Z47,2155,Z47,Orthopedic aftercare ,698
2156,Z48,2156,Z48,Encounter for other postprocedural aftercare ,11.9
2157,Z49,2157,Z49,Encounter for care involving renal dialysis ,86.9
2158,Z51,2158,Z51,Encounter for other aftercare ,638
2159,Z52,2159,Z52,Donors of organs and tissues ,280
2160,Z53,2160,Z53,"Persons encountering health services for specific procedures and treatment, not carried out ",8.6
2161,Z55,2161,Z55,Problems related to education and literacy ,17200
2162,Z56,2162,Z56,Problems related to employment and unemployment ,8650
2163,Z57,2163,Z57,Occupational exposure to risk factors ,2210
2164,Z59,2164,Z59,Problems related to housing and economic circumstances ,1260
2165,Z60,2165,Z60,Problems related to social environment ,24200
2166,Z62,2166,Z62,Problems related to upbringing ,1490
2167,Z63,2167,Z63,"Other problems related to primary support group, including family circumstances ",1680
2168,Z64,2168,Z64,Problems related to certain psychosocial circumstances ,145
2169,Z65,2169,Z65,Problems related to other psychosocial circumstances ,399
2170,Z66,2170,Z66,Do not resuscitate ,1500
2171,Z67,2171,Z67,Blood type ,48900
2172,Z68,2172,Z68,Body mass index [BMI] ,3960
2173,Z69,2173,Z69,Encounter for mental health services for victim and perpetrator of abuse ,13.7
2174,Z70,2174,Z70,"Counseling related to sexual attitude, behavior and orientation ",53.8
2175,Z71,2175,Z71,"Persons encountering health services for other counseling and medical advice, not elsewhere classified ",11
2176,Z72,2176,Z72,Problems related to lifestyle ,22400
2177,Z73,2177,Z73,Problems related to life management difficulty ,7270
2178,Z74,2178,Z74,Problems related to care provider dependency ,540
2179,Z75,2179,Z75,Problems related to medical facilities and other health care ,12600
2180,Z76,2180,Z76,Persons encountering health services in other circumstances ,39.3
2181,Z77,2181,Z77,Other contact with and (suspected) exposures hazardous to health ,79.1
2182,Z78,2182,Z78,Other specified health status ,4960
2183,Z79,2183,Z79,Long term (current) drug therapy ,15400
2184,Z80,2184,Z80,Family history of primary malignant neoplasm ,235
2185,Z81,2185,Z81,Family history of mental and behavioral disorders ,4920
2186,Z82,2186,Z82,Family history of certain disabilities and chronic diseases (leading to disablement) ,5.18
2187,Z83,2187,Z83,Family history of other specific disorders ,6930
2188,Z84,2188,Z84,Family history of other conditions ,47900
2189,Z85,2189,Z85,Personal history of malignant neoplasm ,374
2190,Z86,2190,Z86,Personal history of certain other diseases ,4100
2191,Z87,2191,Z87,Personal history of other diseases and conditions ,7090
2192,Z88,2192,Z88,"Allergy status to drugs, medicaments and biological substances ",10.7
2193,Z89,2193,Z89,Acquired absence of limb ,168
2194,Z90,2194,Z90,"Acquired absence of organs, not elsewhere classified ",13.1
2195,Z91,2195,Z91,"Personal risk factors, not elsewhere classified ",283
2196,Z92,2196,Z92,Personal history of medical treatment ,24900
2197,Z93,2197,Z93,Artificial opening status ,2230
2198,Z94,2198,Z94,Transplanted organ and tissue status ,79.9
2199,Z95,2199,Z95,Presence of cardiac and vascular implants and grafts ,12.3
2200,Z96,2200,Z96,Presence of other functional implants ,162
2201,Z97,2201,Z97,Presence of other devices ,6150
2202,Z98,2202,Z98,Other postprocedural states ,16.4
2203,Z99,2203,Z99,"Dependence on enabling machines and devices, not elsewhere classified ",4.06
